scenario,topology,method,seed,p95_fct_ms,p99_fct_ms,mean_fct_ms,slo_violation_pct,link_utilization_pct,queue_occupancy_pct,packet_loss_pct,jain_fairness,route_churn_pct,intervention_success_pct,harmful_action_pct,rollback_pct,source_localization_pct,telemetry_overhead_pct,inference_latency_ms,counterfactual_mape_pct,actions_proposed,actions_accepted,actions_rejected
leaf_spine_mixed,leaf-spine,Static-TE,28,7.4403084897884035,12.572003020823333,2.8986424721401605,4.166666666666666,62.12566643429781,28.372246096751276,0.012982797435720454,0.899465368955013,1.6833333333333333,84.65346534653466,15.346534653465346,0.0,84.65346534653465,0.7096265766306387,0.468341267826421,,202,202,0
leaf_spine_mixed,leaf-spine,Static-TE,29,8.229769723937716,12.08823882498486,3.043994319731575,6.166666666666667,64.24838106236585,30.22094821678397,0.014149883942628666,0.8996475800028219,1.6833333333333333,82.17821782178218,17.821782178217823,0.0,82.17821782178217,0.4277519580079423,0.5368302972769275,,202,202,0
leaf_spine_mixed,leaf-spine,Correlation-ML,0,12.101070945380766,17.18245892175997,3.3861209059274713,10.333333333333334,60.88575218490057,28.611250157271957,0.04029948361391811,0.8920666824580817,9.466666666666667,71.83098591549296,28.169014084507044,0.0,71.83098591549296,1.365834950795469,2.9255459066164184,22.160607841687952,284,284,0
leaf_spine_mixed,leaf-spine,Correlation-ML,1,10.040997434575937,16.74507631339747,3.171681963208898,8.333333333333332,59.34375085388829,27.157362882233304,0.029634342264198695,0.8927904431366038,9.9,73.06397306397307,26.936026936026938,0.0,73.06397306397307,1.5369791637589996,2.838907544328805,21.654594389167432,297,297,0
leaf_spine_mixed,leaf-spine,Correlation-ML,2,10.497228169914177,18.649733943145957,3.264959439302351,8.833333333333334,60.93446747964983,28.130815465889125,0.03265248452717248,0.8939227239113775,9.166666666666666,68.36363636363636,31.636363636363637,0.0,68.36363636363636,1.4758413065352296,2.929224894341544,22.189128549317456,275,275,0
leaf_spine_mixed,leaf-spine,Correlation-ML,3,11.968049370550794,20.810398506470037,3.6982818611150985,11.666666666666666,63.20561307067596,30.783488860777002,0.050036653178729275,0.8900548791528716,10.233333333333333,68.72964169381108,31.270358306188925,0.0,68.72964169381108,1.4928126403027875,2.9689500874674644,21.915364530104792,307,307,0
leaf_spine_mixed,leaf-spine,Correlation-ML,4,10.833827829968792,18.058139951343286,3.3396067410084203,9.333333333333334,61.695336432046375,28.73071949338661,0.03574269596376828,0.8940543713532676,9.766666666666667,69.96587030716724,30.034129692832764,0.0,69.96587030716724,1.4372331874714313,2.7198728054190093,21.506748503410222,293,293,0
leaf_spine_mixed,leaf-spine,Correlation-ML,5,10.771201330476616,17.405618463056214,3.2915668355942564,8.333333333333332,60.89334848238867,28.589649994541226,0.034462994902962306,0.8924095582797472,9.366666666666667,71.53024911032028,28.469750889679716,0.0,71.53024911032028,1.5511975592016989,2.989758969538707,21.81248823878228,281,281,0
leaf_spine_mixed,leaf-spine,Correlation-ML,6,10.895127884056556,16.64961609889118,3.462708396375033,10.166666666666666,61.66797264018442,29.52411470690879,0.03436511158876906,0.8907273800956584,10.033333333333333,70.7641196013289,29.235880398671096,0.0,70.7641196013289,1.4823321059186803,3.1516001424929048,21.65210996490056,301,301,0
leaf_spine_mixed,leaf-spine,Correlation-ML,7,7.3560228517251565,12.81433784717552,2.6602437131404417,4.333333333333334,56.621286782224225,23.580286342808833,0.012581473277758251,0.8996380665154369,8.433333333333334,73.91304347826087,26.08695652173913,0.0,73.91304347826086,1.3566667232319651,2.9138433917541113,21.224742362490407,253,253,0
leaf_spine_mixed,leaf-spine,Correlation-ML,8,12.926100690071662,21.569934861016094,3.697199924840234,11.333333333333332,61.63525078898216,30.21846085611355,0.05268636513716011,0.8874995739945223,9.2,69.92753623188406,30.07246376811594,0.0,69.92753623188406,1.4530091732900718,2.8554300378674435,21.12094799364262,276,276,0
leaf_spine_mixed,leaf-spine,Correlation-ML,9,12.82129462186172,18.567568778176536,3.4231165352096387,10.166666666666666,61.15012397849648,28.918675576446855,0.042476336808514904,0.8918918059849711,9.9,73.06397306397307,26.936026936026938,0.0,73.06397306397307,1.5422416795644478,3.0040383972074585,22.15724099167169,297,297,0
leaf_spine_mixed,leaf-spine,Correlation-ML,10,11.74244741288032,20.261770003003424,3.3016381529862397,9.666666666666666,59.624950829866975,27.52903646818559,0.038489634537586734,0.8916665857740584,8.433333333333334,67.19367588932806,32.80632411067194,0.0,67.19367588932806,1.525915937081416,3.0198281896553523,21.44027894486242,253,253,0
